ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,label
21,310.562,310.947,311.378,311.805,312.335,312.925,313.595,314.318,315.055,315.858,316.577,317.318,318.076,318.876,319.757,320.837,322.087,323.57,325.396,327.529,329.934,332.621,335.593,339.089,343.596,349.961,359.567,374.278,397.119,431.535,482.89,557.355,663.007,810.83,1014.71,1289.5,1646.63,2087.54,2591.91,3137.38,7.1727,6.11644,5.43811,5.0252,4.79793,4.7754,4.85253,5.04257,5.30758,5.68611,6.24455,6.99931,8.0425,9.47658,11.3825,13.8979,17.1494,21.3059,26.613,33.381,42.1126,53.3066,68.1013,87.6905,113.905,148.83,194.955,255.2,333.084,431.921,554.454,704.039,884.036,1093.84,1332.88,1587.75,1841.64,2061.5,2217.88,2284.89,H1
22,320.246,320.697,321.162,321.625,322.184,322.798,323.45,324.046,324.627,325.201,325.725,326.21,326.751,327.366,328.067,328.945,330.038,331.387,333.09,335.073,337.405,340.034,342.991,346.495,351.129,357.883,368.114,384.07,409.278,446.99,504.063,587.191,707.263,876.425,1110.82,1423.68,1823.96,2300.18,2831.35,3366.16,7.07376,6.06537,5.43501,4.98377,4.67267,4.53839,4.48546,4.51976,4.6594,4.97642,5.46855,6.28309,7.42802,8.96278,11.0647,13.8071,17.3668,21.9244,27.7845,35.2176,44.722,57.2091,73.5679,95.2533,124.272,162.854,213.802,280.23,366.054,474.551,609.599,774.001,970.572,1197.75,1449.87,1707.9,1950.27,2141.73,2252.89,2285.24,H1
23,318.235,318.606,319.027,319.437,319.903,320.44,321.014,321.588,322.119,322.744,323.309,323.863,324.453,325.118,325.874,326.711,327.741,328.961,330.471,332.273,334.315,336.722,339.433,342.678,346.935,352.95,362.043,375.904,397.493,429.468,477.159,546.223,645.565,786.321,986.428,1264.38,1637.42,2113.96,2688.4,3320.38,6.86987,5.85921,5.13343,4.66982,4.39068,4.26312,4.24107,4.3285,4.52469,4.89073,5.38937,6.12396,7.17795,8.58877,10.4655,12.9498,16.1594,20.3589,25.7185,32.6441,41.5291,53.2179,68.517,88.7208,115.722,151.582,198.908,260.715,340.729,442.739,570.243,728.552,922.579,1154.95,1426.37,1728.91,2042.22,2336.23,2567.78,2715.9,H1
26,331.435,331.888,332.396,332.808,333.262,333.711,334.213,334.792,335.449,336.314,337.314,338.527,339.969,341.701,343.715,346.011,348.505,351.248,354.278,357.936,362.836,369.95,380.942,398.554,426.535,472.005,545.219,662.178,845.563,1122.06,1516.66,2041.64,2671.92,3347.28,3986.46,4534.16,4976.33,5302.19,5550.94,5730.93,6.64672,5.98793,5.57826,5.42701,5.5122,5.93457,6.66319,7.79273,9.35814,11.4284,14.1162,17.6028,22.0202,27.6534,34.8538,44.1031,56.1118,71.9758,93.1005,121.447,159.494,210.158,277.476,366.589,483.26,634.505,826.977,1066.03,1352.47,1674.88,2000.27,2281.56,2456.12,2482.29,2360.79,2130.39,1872.61,1598.76,1365.07,1164.86,I1
27,326.008,326.486,327.009,327.542,328.158,328.777,329.418,329.992,330.573,331.228,331.83,332.537,333.303,334.179,335.226,336.529,338.1,340,342.259,344.83,347.74,350.696,354.146,358.4,364.413,373.438,387.768,410.745,447.163,504.385,591.893,720.671,902.491,1146.97,1453.94,1815.94,2211.62,2617.06,2990.08,3367.03,7.07853,6.1531,5.5965,5.174,4.91256,4.82291,4.83757,4.98037,5.32714,5.89334,6.73337,7.84911,9.37201,11.3729,14.0019,17.3469,21.6249,27.0572,33.8531,42.5129,53.7077,68.3746,87.9111,114.048,149.083,195.642,256.876,336.315,437.602,563.963,715.45,889.566,1077.82,1266.58,1433.5,1558.73,1626.23,1629.36,1583.12,1507.44,I1
28,313.525,313.926,314.412,314.823,315.345,315.894,316.446,317.002,317.52,318.074,318.642,319.23,319.881,320.627,321.504,322.546,323.785,325.303,327.113,329.19,331.625,334.137,337.102,340.774,345.82,353.451,365.297,384.188,413.56,459.374,530.083,635.809,790.582,1010.45,1309.43,1695.5,2162.15,2683.61,3226.19,3742.12,6.62175,5.68646,5.08922,4.69972,4.44222,4.34778,4.36014,4.48151,4.78476,5.28904,6.02795,7.05438,8.40031,10.2286,12.6098,15.6655,19.623,24.7506,31.2494,39.6652,50.5571,64.8896,83.8589,109.244,143.176,188.318,247.894,325.886,426.202,553.978,712.72,904.402,1129.18,1379.73,1640.92,1886.48,2084.71,2206.62,2240.43,2199.51,I1
29,294.064,294.498,294.94,295.409,295.938,296.533,297.098,297.638,298.139,298.677,299.21,299.756,300.4,301.1,301.942,302.929,304.115,305.56,307.216,309.168,311.449,313.92,316.884,320.598,325.894,333.863,346.425,366.176,397.713,446.182,519.051,624.479,769.097,959.244,1197.14,1476.95,1784.85,2107.89,2424.78,2708.06,6.18204,5.40229,4.89501,4.55091,4.32776,4.2231,4.1826,4.26287,4.531,4.92852,5.53733,6.4252,7.61726,9.22415,11.2922,13.9797,17.4139,21.8112,27.4401,34.6902,44.0842,56.3779,72.6378,94.2802,123.175,161.504,211.691,276.482,358.775,460.499,581.007,718.626,866.663,1015.59,1153.04,1261.7,1335.31,1356.81,1336.17,1277.64,I1
30,322.339,322.753,323.232,323.712,324.278,324.931,325.628,326.351,327.093,327.844,328.571,329.289,329.974,330.703,331.488,332.346,333.341,334.529,335.873,337.511,339.322,341.421,343.78,346.753,350.738,356.54,365.412,379.16,401.08,434.012,483.503,555.968,659.914,806.959,1012.82,1291.78,1658.16,2114.99,2647.4,3211.48,7.57648,6.46186,5.72045,5.25323,4.98167,4.87735,4.8515,4.96084,5.16922,5.43898,5.89381,6.55212,7.44984,8.71988,10.4502,12.7491,15.7761,19.7272,24.8945,31.5881,40.2591,51.7958,66.9015,87.0473,113.936,149.7,196.878,258.548,338.523,440.21,567.149,723.26,911.188,1134.17,1387.56,1661.5,1933.58,2181.23,2361.1,2456.15,I1
31,321.194,321.593,322.076,322.533,323.145,323.781,324.537,325.269,325.97,326.737,327.396,327.999,328.605,329.205,329.894,330.675,331.627,332.762,334.172,335.847,337.752,340.05,342.621,345.781,349.967,356.029,365.16,379.317,401.886,435.217,485.894,559.298,663.866,810.592,1012.43,1284.05,1639.37,2081,2590.3,3148.36,6.74991,5.85857,5.27679,4.89716,4.70377,4.66654,4.70192,4.77717,4.92584,5.18306,5.55938,6.13842,7.06356,8.34658,10.0859,12.4619,15.5626,19.6353,24.868,31.626,40.3631,51.8026,66.8283,86.6857,113.273,148.501,195.078,255.863,334.517,433.969,557.803,709.024,890.518,1103.04,1344.08,1603.92,1867.12,2099.56,2272.18,2363.55,I1
32,317.538,317.92,318.419,318.845,319.415,320.066,320.75,321.483,322.183,322.91,323.571,324.222,324.912,325.645,326.483,327.45,328.667,330.105,331.849,333.916,336.37,339.019,342.095,345.613,350.159,356.537,366.216,381.126,404.999,441.035,495.971,577.163,693.141,855.013,1076.85,1369.91,1742.23,2190.11,2695.88,3217.21,6.68045,5.80848,5.2276,4.91922,4.73506,4.73997,4.79458,4.90014,5.12775,5.47736,5.98781,6.794,7.8555,9.37168,11.327,13.9417,17.3319,21.6533,27.2482,34.354,43.4278,55.2663,70.7475,91.2402,118.635,155.126,203.44,266.647,348.61,452.569,581.522,738.372,923.792,1136.86,1373.24,1617.71,1850.54,2043.31,2165.67,2207.83,I1
35,329.828,330.28,330.772,331.273,331.855,332.47,333.084,333.654,334.224,334.835,335.481,336.11,336.831,337.708,338.749,340.041,341.603,343.506,345.696,348.198,350.97,354.082,357.348,361.005,365.556,371.745,380.949,395.192,417.707,452.469,506.143,587.555,706.801,878.741,1118.39,1445.72,1872.3,2401.68,3014.2,3677.54,6.70045,5.87568,5.28902,4.94308,4.68748,4.59832,4.60314,4.74154,5.06864,5.55987,6.2861,7.32749,8.71373,10.5311,12.9206,15.9144,19.7066,24.4549,30.4076,37.9693,47.5728,60.1073,76.5396,98.3652,127.686,166.96,219.171,287.957,377.746,493.294,638.818,819.174,1037.04,1292.76,1581.82,1891.5,2196.96,2467.11,2659.53,2744.81,Z1
36,305.026,305.418,305.906,306.405,306.974,307.565,308.157,308.733,309.28,309.865,310.436,311.074,311.738,312.548,313.513,314.644,316.033,317.731,319.66,321.842,324.291,326.806,329.632,332.958,337.386,343.813,353.572,368.755,392.909,430.019,487.978,575.857,707.009,898.517,1171.43,1546.77,2034.45,2625.42,3301.17,3966.56,5.75321,5.12089,4.71549,4.50415,4.32874,4.30072,4.36193,4.50724,4.82253,5.33595,6.06704,7.08916,8.47429,10.2946,12.6202,15.6337,19.4683,24.3401,30.517,38.4092,48.7096,62.0877,79.8969,103.78,135.804,178.52,235.22,309.751,406.984,532.218,690.495,887.111,1126.59,1407.56,1723.75,2054.91,2364.17,2614.29,2752.2,2799.13,Z1
37,305.252,305.649,306.116,306.593,307.139,307.755,308.367,308.924,309.468,310.052,310.641,311.211,311.873,312.576,313.433,314.448,315.696,317.164,318.958,320.987,323.235,325.701,328.442,331.633,335.808,341.873,351.093,365.455,388.307,423.834,479.653,565.111,694.822,886.91,1163.59,1551.68,2065.23,2707.22,3439.47,4215.02,5.51187,4.89858,4.55564,4.32916,4.23642,4.22916,4.28122,4.43585,4.75528,5.22609,5.90364,6.90408,8.23729,9.98956,12.3222,15.3281,19.1956,24.1329,30.5227,38.7012,49.364,63.1681,81.6069,106.18,139.142,183.207,241.713,318.903,419.794,550.511,717.336,925.816,1182.36,1488.84,1839.25,2212.54,2575.77,2881.59,3080.25,3158.57,Z1
38,301.02,301.425,301.898,302.398,302.968,303.595,304.21,304.796,305.391,305.996,306.59,307.203,307.864,308.596,309.45,310.455,311.704,313.247,315.006,317.103,319.517,322.07,325.11,328.767,333.809,341.311,352.881,371.173,399.928,444.059,511.154,610.751,754.663,956.401,1228.53,1576.78,1993.69,2460.32,2935.8,3382.89,5.37282,4.82453,4.50728,4.3182,4.21745,4.23908,4.30753,4.47212,4.7831,5.24939,5.92278,6.85292,8.12154,9.81838,12.0438,14.956,18.694,23.511,29.6178,37.4716,47.702,60.9182,78.5529,101.937,133.307,174.932,229.782,301.387,393.347,509.701,652.822,824.666,1024.05,1244.7,1471.9,1682.81,1847.77,1945.41,1961.7,1906.37,Z1
39,315.955,316.329,316.69,317.093,317.529,318.012,318.484,318.94,319.41,319.938,320.494,321.09,321.748,322.505,323.36,324.365,325.552,326.983,328.594,330.451,332.435,334.821,337.602,341.299,346.72,355.06,368.077,388.799,420.805,469.307,542.277,649.582,803.011,1018.02,1307.94,1680.34,2127.71,2620,3125.83,3606.09,7.0762,5.99013,5.20318,4.66933,4.34833,4.18998,4.15832,4.30718,4.63452,5.14538,5.89701,6.90561,8.24274,10.0243,12.323,15.2797,19.1323,24.1136,30.5268,38.8398,49.7441,64.1789,83.4427,109.129,143.395,188.708,248.171,325.195,423.801,547.591,699.712,882.217,1093.89,1329.1,1572.06,1797.6,1976.48,2080.53,2102.47,2061.04,Z1
40,316.676,317.014,317.328,317.649,317.988,318.325,318.773,319.188,319.643,320.21,320.842,321.564,322.329,323.212,324.2,325.341,326.614,328.145,329.814,331.756,333.985,336.353,339.11,342.495,347.154,354.037,364.621,381.101,407.067,446.389,506.048,594.329,722.747,906.485,1161.89,1504.71,1936.79,2448.49,3003.51,3555.55,6.97904,5.82458,4.97444,4.42775,4.05757,3.95322,3.99112,4.21552,4.63064,5.24942,6.03266,7.06567,8.37426,10.077,12.216,14.9381,18.472,23.0502,28.899,36.5008,46.3648,59.4315,76.703,99.7236,130.562,171.569,225.563,296.041,387.036,502.854,647.166,823.864,1035.08,1279.33,1547.69,1819.96,2065.31,2252.04,2350.36,2366.54,Z1
41,315.623,315.996,316.409,316.846,317.347,317.938,318.55,319.19,319.81,320.474,321.084,321.761,322.405,323.115,323.946,324.904,326.076,327.565,329.29,331.339,333.61,336.219,339.116,342.57,347.222,354.013,364.392,380.604,406.217,444.862,503.531,589.529,714.282,892.391,1138.61,1468.19,1886.73,2383.59,2927.44,3483.92,7.16098,6.07101,5.35926,4.96168,4.66722,4.58561,4.63496,4.74383,5.01286,5.4167,6.00457,6.83899,7.99371,9.5918,11.6811,14.4492,18.0312,22.6761,28.5663,36.169,45.933,58.6785,75.5122,97.9315,127.973,167.885,220.539,289.308,378.004,490.835,631.235,802.975,1007.86,1245.8,1506.8,1773.73,2019.48,2212.6,2324.62,2354.75,Z1
42,317.764,318.179,318.598,318.985,319.486,320.08,320.729,321.425,322.138,322.918,323.674,324.425,325.203,326.073,327.013,328.131,329.468,331.034,332.927,335.126,337.648,340.3,343.342,346.986,351.829,358.935,369.746,386.64,413.435,454.204,516.328,608.313,741.162,929.495,1186.75,1526.48,1948.95,2438.45,2962.84,3483.02,7.08979,6.06874,5.42572,4.9947,4.7771,4.77614,4.89283,5.10892,5.468,5.95865,6.58724,7.4767,8.70934,10.3517,12.5222,15.3456,19.0251,23.7432,29.7883,37.5354,47.473,60.5295,77.7399,100.655,131.358,172.187,226.141,296.639,387.313,502.41,645.193,819.157,1023.98,1257.42,1508.45,1757.73,1976.42,2136.13,2213.24,2215.11,Z1
45,310.349,310.796,311.287,311.715,312.227,312.807,313.492,314.313,315.277,316.494,317.922,319.647,321.651,323.902,326.379,329.02,331.938,335.289,339.621,345.694,354.641,368.524,390.311,426.167,483.868,577.991,728.296,962.331,1309.83,1791.07,2397.72,3080.5,3754.53,4348.05,4822.07,5173.01,5423.92,5606.26,5742.3,5848.18,7.55611,6.85972,6.61838,6.67753,7.10446,7.94451,9.24011,11.0354,13.4516,16.5727,20.6006,25.7113,32.214,40.5204,51.2886,65.4693,84.2867,109.495,143.247,188.347,248.45,327.957,432.141,569.209,745.342,968.544,1241.63,1559.8,1898.99,2215.78,2444.29,2527.07,2447.72,2235.92,1955.65,1660.61,1390.56,1163.32,984.495,848.689,C0
46,322.388,322.909,323.507,324.085,324.681,325.309,325.879,326.388,326.931,327.56,328.244,329.075,330.061,331.335,332.893,334.761,336.919,339.254,341.807,344.545,347.719,352.004,358.085,367.449,382.484,407.033,446.657,510.442,611.92,769.365,1003.75,1331.82,1755.01,2246.11,2751.39,3215.78,3604.59,3903.04,4131.39,4300.46,6.32508,5.72319,5.38334,5.21512,5.09993,5.20418,5.48054,6.00972,6.86591,8.11188,9.80119,12.0628,15.021,18.8066,23.6451,29.7186,37.4623,47.4843,60.5699,77.978,101.342,132.714,174.642,230.373,304.009,400.351,524.696,682.026,875.7,1104.07,1353.42,1596.01,1791.71,1895.82,1885.96,1771.83,1597.88,1397.94,1213.01,1051.58,C0
47,322.336,322.765,323.258,323.722,324.259,324.73,325.199,325.6,326.017,326.509,327.087,327.777,328.692,329.856,331.295,333.072,335.165,337.49,339.994,342.797,345.969,350.277,356.331,365.702,380.601,404.926,443.935,506.949,606.99,761.926,994.055,1320.01,1746.34,2248.91,2776.46,3274.32,3698.56,4032.46,4290.46,4492,5.54875,5.02395,4.71134,4.53029,4.43902,4.55965,4.85054,5.37824,6.26375,7.53758,9.22505,11.5504,14.5199,18.3635,23.2653,29.4535,37.329,47.4361,60.6826,78.2148,101.664,133.155,175.226,231.141,305.042,401.916,526.9,685.654,881.434,1113.82,1371.2,1626.16,1841.35,1967.95,1980.96,1882.86,1716.75,1516.95,1318.57,1156.41,C0
48,331.777,332.231,332.671,333.113,333.605,334.078,334.584,335.06,335.565,336.183,336.872,337.663,338.655,339.916,341.476,343.355,345.54,348.008,350.643,353.485,356.767,360.959,366.892,375.83,390.165,413.608,451.116,511.99,608.179,757.727,982.539,1299.72,1714.95,2205.61,2721.75,3207.84,3623.1,3953.79,4206.68,4404.12,6.50057,5.6896,5.21404,4.93136,4.81549,4.90976,5.2276,5.78312,6.6676,7.92087,9.61269,11.8774,14.7875,18.5576,23.3414,29.3534,37.0028,46.8504,59.6355,76.5691,99.3388,129.714,170.449,224.618,296.336,390.448,511.964,666.826,857.423,1084.37,1336.17,1586.85,1798.35,1924.47,1939.73,1847.01,1683.95,1489.4,1298.4,1134.46,C0
49,320.674,321.083,321.61,322.13,322.792,323.439,324.112,324.712,325.267,325.864,326.458,327.115,327.938,328.924,330.182,331.724,333.56,335.625,337.929,340.419,343.287,346.652,351.289,358.162,368.889,386.068,413.7,457.476,526.329,633.584,796.116,1032.46,1354.66,1763.13,2232.12,2715.61,3171.9,3568.09,3893.53,4161.98,6.18072,5.574,5.21527,5.05137,4.96366,5.03205,5.1707,5.46677,6.03888,6.91752,8.15483,9.87528,12.1962,15.2008,19.0543,23.9736,30.1961,38.1947,48.4992,62.0999,80.248,104.476,136.904,180.168,237.486,312.693,410.764,536.087,692.954,884.378,1106.43,1346.71,1578.32,1767.04,1876.15,1890.28,1815.84,1686.63,1534.37,1388.55,C0
50,303.251,303.629,304.045,304.506,305.031,305.597,306.158,306.674,307.169,307.702,308.238,308.807,309.518,310.406,311.493,312.858,314.496,316.363,318.503,320.896,323.704,327.077,331.769,338.831,349.811,367.164,395.088,438.997,507.657,612.715,771.125,1001.04,1315.32,1714.41,2177.78,2661.74,3119.04,3520.85,3852,4122.42,5.45332,4.89436,4.57122,4.42472,4.37743,4.4757,4.65042,4.9904,5.56687,6.41561,7.63775,9.32557,11.5629,14.5008,18.3051,23.1716,29.4075,37.4147,47.7968,61.496,79.6737,103.945,136.394,179.486,236.464,311.019,407.64,530.997,685.094,872.267,1090.07,1327.37,1559.15,1751.66,1867.83,1889.6,1823.84,1699.32,1549.18,1406.02,C0
51,320.421,320.801,321.223,321.672,322.232,322.855,323.512,324.164,324.762,325.403,326.003,326.666,327.425,328.375,329.571,331.097,332.933,335.092,337.487,340.118,343.15,346.747,351.61,358.911,370.218,388.254,417.222,462.575,533.616,642.156,805.838,1041.15,1360.9,1762.4,2218.72,2686.63,3121.77,3492.18,3798.62,4039.67,5.74853,5.15505,4.8227,4.70036,4.72263,4.8743,5.13206,5.51616,6.08846,6.94785,8.16441,9.87518,12.1726,15.2105,19.135,24.1477,30.5355,38.6727,49.1848,62.9371,81.1492,105.641,138.254,181.764,239.227,314.433,412.115,536.11,690.916,878.022,1094.27,1325.93,1547.17,1722.34,1817.93,1817.83,1737.34,1605.9,1454.05,1316.82,C0
57,492.051,491.417,491.128,491.034,491.139,491.444,491.897,492.578,493.458,494.563,495.947,497.611,499.965,502.149,504.754,507.737,511.114,515.021,519.661,526.152,535.66,550.812,574.474,612.716,675.193,777.185,942.973,1209.73,1630.21,2268.27,3183.88,4374.77,5763.76,7180.73,8446.49,9444.54,10178.4,10704,11026.2,11270.7,17.7338,14.1511,11.9079,10.6769,10.2783,10.7105,11.91,13.9489,16.8985,20.915,26.1948,33.1149,42.1173,53.8993,69.3249,89.4693,116.12,151.561,199.066,262.837,348.484,462.322,613.292,812.071,1072.39,1409.27,1838.09,2368.87,2998.94,3697.1,4381.73,4914.81,5167.03,5061.43,4649.39,4049.46,3399.91,2801.15,2309.43,1885.25,H0
